att_id,candidate_cwe,score,rationale,feature_scores
T1084,CWE-1420,0.2205,boost_common_term:event,"{""title_sim"": 0.46017699115044247, ""desc_sim"": 0.08192719222863004, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.039473684210526314}"
T1160,CWE-188,0.1643,,"{""title_sim"": 0.5116279069767442, ""desc_sim"": 0.03009909701646715, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.008695652173913044}"
T1160,CWE-248,0.1519,,"{""title_sim"": 0.4516129032258065, ""desc_sim"": 0.04837067571457497, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.009523809523809525}"
T1160,CWE-617,0.1501,,"{""title_sim"": 0.4375, ""desc_sim"": 0.045502348033506314, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.02586206896551724}"
T1055.008,CWE-497,0.2139,boost_common_term:system,"{""title_sim"": 0.48, ""desc_sim"": 0.04286509625716233, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.03508771929824561}"
T1055.008,CWE-1249,0.2135,boost_common_term:system,"{""title_sim"": 0.48, ""desc_sim"": 0.04260167752846628, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.03361344537815126}"
T1055.008,CWE-341,0.2126,boost_common_term:system,"{""title_sim"": 0.4615384615384615, ""desc_sim"": 0.05015331275099461, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.045454545454545456}"
T1653,CWE-1232,0.2689,boost_common_term:power,"{""title_sim"": 0.5263157894736842, ""desc_sim"": 0.16525736909748093, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.056910569105691054}"
T1653,CWE-920,0.2410,boost_common_term:power,"{""title_sim"": 0.5263157894736842, ""desc_sim"": 0.08788098104168812, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.03389830508474576}"
T1653,CWE-1304,0.2401,boost_common_term:power,"{""title_sim"": 0.5263157894736842, ""desc_sim"": 0.08469674540684674, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.03389830508474576}"
T1027.007,CWE-350,0.2885,boost_common_term:resolution;boost_subtech_title_match,"{""title_sim"": 0.625, ""desc_sim"": 0.0564049831569801, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.02054794520547945}"
T1027.007,CWE-59,0.2414,boost_subtech_title_match,"{""title_sim"": 0.625, ""desc_sim"": 0.0658097910433818, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.020833333333333332}"
T1027.007,CWE-41,0.2398,boost_subtech_title_match,"{""title_sim"": 0.625, ""desc_sim"": 0.05653282958369192, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.026845637583892617}"
T1021.001,CWE-1088,0.2042,boost_common_term:remote,"{""title_sim"": 0.4210526315789474, ""desc_sim"": 0.08447056058356589, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.0125}"
T1021.001,CWE-301,0.1806,,"{""title_sim"": 0.5161290322580645, ""desc_sim"": 0.06138520608210793, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.036585365853658534}"
T1021.001,CWE-188,0.1756,boost_common_term:protocol,"{""title_sim"": 0.37735849056603776, ""desc_sim"": 0.03334593230467607, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.011764705882352941}"
T1037.001,CWE-64,0.1756,boost_common_term:windows,"{""title_sim"": 0.36363636363636365, ""desc_sim"": 0.03656392971705873, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.027777777777777776}"
T1037.001,CWE-67,0.1581,boost_common_term:windows,"{""title_sim"": 0.2857142857142857, ""desc_sim"": 0.04880418440087175, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.03896103896103896}"
T1037.001,CWE-40,0.1578,boost_common_term:windows,"{""title_sim"": 0.31168831168831174, ""desc_sim"": 0.026286099074239455, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.03225806451612903}"
T1055.015,CWE-272,0.1598,,"{""title_sim"": 0.48648648648648646, ""desc_sim"": 0.04201547287617848, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.006369426751592357}"
T1055.015,CWE-508,0.1465,,"{""title_sim"": 0.38095238095238093, ""desc_sim"": 0.08591661364867167, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.03225806451612903}"
T1055.015,CWE-468,0.1441,,"{""title_sim"": 0.3783783783783784, ""desc_sim"": 0.0934642547901131, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.01282051282051282}"
T1665,CWE-1327,0.1759,,"{""title_sim"": 0.42857142857142855, ""desc_sim"": 0.14142788299773532, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.024390243902439025}"
T1665,CWE-1061,0.1748,boost_common_term:hide,"{""title_sim"": 0.35555555555555557, ""desc_sim"": 0.04547383034177067, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.022598870056497175}"
T1665,CWE-696,0.1576,,"{""title_sim"": 0.46511627906976744, ""desc_sim"": 0.043942229674610096, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.024390243902439025}"
T1484,CWE-942,0.2425,boost_common_term:policy,"{""title_sim"": 0.4489795918367347, ""desc_sim"": 0.17900125960454782, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.02040816326530612}"
T1484,CWE-473,0.2286,boost_common_term:modification,"{""title_sim"": 0.5428571428571428, ""desc_sim"": 0.03441620356821466, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.026845637583892617}"
T1484,CWE-213,0.2151,boost_common_term:policy,"{""title_sim"": 0.4897959183673469, ""desc_sim"": 0.047473924605743574, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.019736842105263157}"
T1220,CWE-112,0.1816,,"{""title_sim"": 0.5116279069767442, ""desc_sim"": 0.0809714244380596, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.01910828025477707}"
T1220,CWE-85,0.1735,boost_common_term:script,"{""title_sim"": 0.3571428571428571, ""desc_sim"": 0.037705545339785575, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.02531645569620253}"
T1220,CWE-87,0.1578,boost_common_term:script,"{""title_sim"": 0.32352941176470595, ""desc_sim"": 0.027427628183658268, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.012738853503184714}"
T1596.005,CWE-1094,0.2205,boost_common_term:scan,"{""title_sim"": 0.4444444444444444, ""desc_sim"": 0.1104009102091127, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.02}"
T1596.005,CWE-779,0.1378,,"{""title_sim"": 0.4102564102564103, ""desc_sim"": 0.04273248513873154, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.009433962264150943}"
T1596.005,CWE-23,0.1300,,"{""title_sim"": 0.3783783783783784, ""desc_sim"": 0.02383444103068003, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.04672897196261682}"
T1564.001,CWE-552,0.3383,"boost_common_term:files,directories;boost_subtech_title_match","{""title_sim"": 0.7555555555555555, ""desc_sim"": 0.09169107715740028, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.02054794520547945}"
T1564.001,CWE-507,0.2135,boost_common_term:hidden,"{""title_sim"": 0.35, ""desc_sim"": 0.15931327946146823, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.053691275167785234}"
T1564.001,CWE-538,0.2087,"boost_common_term:files,directories","{""title_sim"": 0.3925233644859813, ""desc_sim"": 0.10445709866009725, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.04794520547945205}"
T1578.001,CWE-638,0.1835,boost_common_term:create,"{""title_sim"": 0.37209302325581395, ""desc_sim"": 0.04944420542853595, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.03529411764705882}"
T1578.001,CWE-243,0.1682,boost_common_term:create,"{""title_sim"": 0.3013698630136986, ""desc_sim"": 0.06868499899244312, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.03614457831325301}"
T1578.001,CWE-1242,0.1590,boost_common_term:create,"{""title_sim"": 0.3076923076923077, ""desc_sim"": 0.03838733986112147, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.025974025974025976}"
T1591.001,CWE-1300,0.2388,boost_common_term:physical,"{""title_sim"": 0.5205479452054794, ""desc_sim"": 0.09056003243675778, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.02727272727272727}"
T1591.001,CWE-1263,0.2245,boost_common_term:physical,"{""title_sim"": 0.4666666666666666, ""desc_sim"": 0.09484893521836006, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.030303030303030304}"
T1591.001,CWE-1384,0.2181,boost_common_term:physical,"{""title_sim"": 0.4444444444444444, ""desc_sim"": 0.10217697810850422, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.020618556701030927}"
T1137.002,CWE-1191,0.2685,boost_common_term:test,"{""title_sim"": 0.5333333333333333, ""desc_sim"": 0.17854088543784857, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.024691358024691357}"
T1137.002,CWE-1313,0.2626,boost_common_term:test,"{""title_sim"": 0.5333333333333333, ""desc_sim"": 0.13511688512049572, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.060240963855421686}"
T1137.002,CWE-531,0.2539,boost_common_term:test,"{""title_sim"": 0.5333333333333333, ""desc_sim"": 0.13147134946138575, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.022222222222222223}"
T1587,CWE-1209,0.2106,"boost_common_term:develop,capabilities","{""title_sim"": 0.3846153846153846, ""desc_sim"": 0.11360044342462806, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.05555555555555555}"
T1587,CWE-268,0.1953,boost_common_term:capabilities,"{""title_sim"": 0.368421052631579, ""desc_sim"": 0.09455015587993866, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.03225806451612903}"
T1587,CWE-1099,0.1600,boost_common_term:capabilities,"{""title_sim"": 0.2686567164179104, ""desc_sim"": 0.08418083778659019, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.020833333333333332}"
T1173,CWE-322,0.2347,boost_common_term:exchange,"{""title_sim"": 0.5517241379310345, ""desc_sim"": 0.05871309769420045, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.008064516129032258}"
T1173,CWE-502,0.1891,boost_common_term:data,"{""title_sim"": 0.4074074074074074, ""desc_sim"": 0.05088923871400995, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.008}"
T1173,CWE-1083,0.1876,boost_common_term:data,"{""title_sim"": 0.38888888888888884, ""desc_sim"": 0.0549311558719413, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.022388059701492536}"
T1003.003,CWE-512,0.0833,,"{""title_sim"": 0.18181818181818188, ""desc_sim"": 0.05668448601880602, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.058823529411764705}"
T1003.003,CWE-833,0.0626,,"{""title_sim"": 0.1666666666666667, ""desc_sim"": 0.02430108533501434, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.02631578947368421}"
T1003.003,CWE-510,0.0615,,"{""title_sim"": 0.1666666666666667, ""desc_sim"": 0.02177633013795042, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.024691358024691357}"
T1602.001,CWE-528,0.1220,boost_common_term:dump,"{""title_sim"": 0.1866666666666667, ""desc_sim"": 0.04077685831247748, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.018867924528301886}"
T1602.001,CWE-707,0.0937,,"{""title_sim"": 0.26315789473684204, ""desc_sim"": 0.031132589217773718, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.02702702702702703}"
T1602.001,CWE-585,0.0932,,"{""title_sim"": 0.3076923076923077, ""desc_sim"": 0.002954419115547214, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.0}"
T1001.002,CWE-377,0.1411,,"{""title_sim"": 0.33333333333333326, ""desc_sim"": 0.07911126304659022, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.08695652173913043}"
T1001.002,CWE-514,0.1276,,"{""title_sim"": 0.29629629629629634, ""desc_sim"": 0.07215805930983052, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.0851063829787234}"
T1001.002,CWE-426,0.1192,,"{""title_sim"": 0.2941176470588235, ""desc_sim"": 0.04892053882152709, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.08163265306122448}"
T1204.001,CWE-508,0.3519,boost_common_term:malicious;boost_subtech_title_match,"{""title_sim"": 0.782608695652174, ""desc_sim"": 0.08155692759278588, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.06349206349206349}"
T1204.001,CWE-509,0.3474,boost_common_term:malicious;boost_subtech_title_match,"{""title_sim"": 0.782608695652174, ""desc_sim"": 0.06765681896879089, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.06153846153846154}"
T1204.001,CWE-506,0.3443,boost_common_term:malicious;boost_subtech_title_match,"{""title_sim"": 0.782608695652174, ""desc_sim"": 0.06195189251467482, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.05454545454545454}"
T1550.001,CWE-926,0.3016,"boost_common_term:access,application;boost_subtech_title_match","{""title_sim"": 0.6285714285714286, ""desc_sim"": 0.08141124587316512, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.04326923076923077}"
T1550.001,CWE-1065,0.2973,boost_common_term:application;boost_subtech_title_match,"{""title_sim"": 0.6285714285714286, ""desc_sim"": 0.08004931950402033, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.023696682464454975}"
T1550.001,CWE-1259,0.2557,boost_common_term:token,"{""title_sim"": 0.4931506849315068, ""desc_sim"": 0.17369093036089248, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.02830188679245283}"
T1547.008,CWE-369,0.1199,,"{""title_sim"": 0.3846153846153846, ""desc_sim"": 0.0150563443323248, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.0}"
T1547.008,CWE-942,0.1154,,"{""title_sim"": 0.1891891891891892, ""desc_sim"": 0.16481153142013388, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.04597701149425287}"
T1547.008,CWE-468,0.1138,,"{""title_sim"": 0.32432432432432434, ""desc_sim"": 0.03870475567327957, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.024390243902439025}"
T1569.002,CWE-1423,0.3052,boost_common_term:execution;boost_subtech_title_match,"{""title_sim"": 0.6923076923076923, ""desc_sim"": 0.036757150715639515, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.03260869565217391}"
T1569.002,CWE-1342,0.3019,boost_common_term:execution;boost_subtech_title_match,"{""title_sim"": 0.6923076923076923, ""desc_sim"": 0.032125389699145065, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.022988505747126436}"
T1569.002,CWE-1112,0.2599,boost_subtech_title_match,"{""title_sim"": 0.6923076923076923, ""desc_sim"": 0.050423034034658615, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.03529411764705882}"
T1078.004,CWE-645,0.1795,boost_common_term:accounts,"{""title_sim"": 0.3448275862068965, ""desc_sim"": 0.06510800812841562, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.03278688524590164}"
T1078.004,CWE-797,0.1474,boost_common_term:accounts,"{""title_sim"": 0.26086956521739124, ""desc_sim"": 0.04950492762986653, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.021505376344086023}"
T1078.004,CWE-284,0.1440,,"{""title_sim"": 0.4324324324324324, ""desc_sim"": 0.03983580161074652, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.011560693641618497}"
T1480.001,CWE-1384,0.3987,boost_common_term:environmental;boost_subtech_title_match,"{""title_sim"": 0.7878787878787878, ""desc_sim"": 0.25492446912454186, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.029239766081871343}"
T1480.001,CWE-323,0.1570,,"{""title_sim"": 0.44067796610169496, ""desc_sim"": 0.07045755880523846, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.018072289156626505}"
T1480.001,CWE-187,0.1500,,"{""title_sim"": 0.4444444444444444, ""desc_sim"": 0.03649911512876702, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.02857142857142857}"
T1008,CWE-1300,0.2836,boost_common_term:channels,"{""title_sim"": 0.64, ""desc_sim"": 0.12461654535435734, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.02127659574468085}"
T1008,CWE-1264,0.2374,,"{""title_sim"": 0.64, ""desc_sim"": 0.13043418309084803, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.03125}"
T1008,CWE-385,0.2066,boost_common_term:channels,"{""title_sim"": 0.4210526315789474, ""desc_sim"": 0.08401689305348824, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.02564102564102564}"
T1680,CWE-515,0.2362,boost_common_term:storage,"{""title_sim"": 0.5333333333333333, ""desc_sim"": 0.06388458918583408, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.035211267605633804}"
T1680,CWE-257,0.2069,boost_common_term:storage,"{""title_sim"": 0.4375, ""desc_sim"": 0.051652408499676214, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.05063291139240506}"
T1680,CWE-1108,0.1764,boost_common_term:local,"{""title_sim"": 0.36065573770491804, ""desc_sim"": 0.0465676376596361, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.02112676056338028}"
T1564.004,CWE-915,0.3240,boost_common_term:attributes;boost_subtech_title_match,"{""title_sim"": 0.6666666666666665, ""desc_sim"": 0.12659574790939368, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.030303030303030304}"
T1564.004,CWE-82,0.3211,boost_common_term:attributes;boost_subtech_title_match,"{""title_sim"": 0.6666666666666665, ""desc_sim"": 0.11575110939377913, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.031914893617021274}"
T1564.004,CWE-1321,0.3202,boost_common_term:attributes;boost_subtech_title_match,"{""title_sim"": 0.6666666666666665, ""desc_sim"": 0.12027466440721479, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.020833333333333332}"
T1558.003,CWE-507,0.1500,,"{""title_sim"": 0.48, ""desc_sim"": 0.014941920586342266, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.007575757575757576}"
T1558.003,CWE-667,0.1468,,"{""title_sim"": 0.48275862068965514, ""desc_sim"": 0.00659349013101525, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.0}"
T1558.003,CWE-662,0.1428,,"{""title_sim"": 0.4324324324324324, ""desc_sim"": 0.019340251153142023, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.036231884057971016}"
T1096,CWE-915,0.2907,boost_common_term:attributes,"{""title_sim"": 0.6666666666666665, ""desc_sim"": 0.11438009078631645, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.031914893617021274}"
T1096,CWE-82,0.2895,boost_common_term:attributes,"{""title_sim"": 0.6666666666666665, ""desc_sim"": 0.10933076345792375, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.033707865168539325}"
T1096,CWE-1321,0.2868,boost_common_term:attributes,"{""title_sim"": 0.6666666666666665, ""desc_sim"": 0.10797530463791148, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.02197802197802198}"
T1003.006,CWE-512,0.1046,,"{""title_sim"": 0.3076923076923077, ""desc_sim"": 0.02524063696340483, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.0234375}"
T1003.006,CWE-114,0.0973,,"{""title_sim"": 0.2857142857142857, ""desc_sim"": 0.027360326914788013, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.017094017094017096}"
T1003.006,CWE-820,0.0958,,"{""title_sim"": 0.2758620689655173, ""desc_sim"": 0.03176348891402345, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.017391304347826087}"
T1124,CWE-208,0.2412,boost_common_term:time,"{""title_sim"": 0.52, ""desc_sim"": 0.10511135745791374, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.018518518518518517}"
T1124,CWE-385,0.2228,"boost_common_term:system,time","{""title_sim"": 0.42857142857142855, ""desc_sim"": 0.130221748815009, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.02564102564102564}"
T1124,CWE-511,0.2194,boost_common_term:time,"{""title_sim"": 0.38888888888888884, ""desc_sim"": 0.17142579345981868, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.00641025641025641}"
T1053.002,CWE-416,0.0959,,"{""title_sim"": 0.25, ""desc_sim"": 0.04908885809788773, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.031055900621118012}"
T1053.002,CWE-1390,0.0706,,"{""title_sim"": 0.19047619047619052, ""desc_sim"": 0.026379293353673634, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.027586206896551724}"
T1053.002,CWE-489,0.0692,,"{""title_sim"": 0.2105263157894737, ""desc_sim"": 0.02013141985416989, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.0}"
T1035,CWE-1423,0.2760,boost_common_term:execution,"{""title_sim"": 0.6923076923076923, ""desc_sim"": 0.02655165157153292, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.05172413793103448}"
T1035,CWE-1342,0.2729,boost_common_term:execution,"{""title_sim"": 0.6923076923076923, ""desc_sim"": 0.038512205186083594, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.018518518518518517}"
T1035,CWE-250,0.2373,,"{""title_sim"": 0.6923076923076923, ""desc_sim"": 0.06180599565130769, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.05555555555555555}"
T1055.001,CWE-1319,0.2177,boost_common_term:injection,"{""title_sim"": 0.4615384615384615, ""desc_sim"": 0.08774864398572182, ""kw_tactic_jaccard"": 0.0, ""mitigation_overlap"": 0.014388489208633094}"
